Audiences,Date
104496,20050610
174781,20050611
143034,20050612
56849,20050613
56233,20050614
56538,20050615
46496,20050616
67109,20050617
101172,20050618
94406,20050619
42483,20050620
44420,20050621
41204,20050622
32062,20050623
35431,20050624
59861,20050625
53129,20050626
25039,20050627
25678,20050628
24301,20050629
14663,20050630
16549,20050701
30173,20050702
25971,20050703
12622,20050704
11766,20050705
9026,20050706
5233,20050707
6102,20050708
10527,20050709
9505,20050710
5236,20050711
5191,20050712
5104,20050713
963,20050714
1117,20050715
1780,20050716
1587,20050717
991,20050718
1025,20050719
1006,20050720
372,20050721
976,20050722
1620,20050723
1322,20050724
873,20050725
870,20050726
947,20050727
0,20050728
0,20050729
0,20050730
0,20050731
0,20050801
0,20050802
0,20050803
135991,20050804
169178,20050805
265288,20050806
249486,20050807
141488,20050808
152138,20050809
147634,20050810
127228,20050811
150876,20050812
239466,20050813
243286,20050814
249808,20050815
128459,20050816
122441,20050817
121095,20050818
137414,20050819
231426,20050820
210739,20050821
105726,20050822
101773,20050823
88364,20050824
91056,20050825
103386,20050826
217367,20050827
190099,20050828
72752,20050829
74178,20050830
65701,20050831
91168,20050901
74546,20050902
193824,20050903
191236,20050904
52454,20050905
39721,20050906
34234,20050907
27991,20050908
35476,20050909
97434,20050910
92872,20050911
24946,20050912
23828,20050913
23071,20050914
16606,20050915
39888,20050916
81778,20050917
111365,20050918
127813,20050919
77333,20050920
29679,20050921
22159,20050922
26594,20050923
77919,20050924
64956,20050925
15945,20050926
15573,20050927
15969,20050928
8985,20050929
10299,20050930
27216,20051001
34195,20051002
31841,20051003
6833,20051004
6483,20051005
5030,20051006
6222,20051007
13532,20051008
13611,20051009
4053,20051010
3750,20051011
3339,20051012
2773,20051013
3105,20051014
7148,20051015
7824,20051016
2452,20051017
2236,20051018
2182,20051019
678,20051020
905,20051021
2400,20051022
1844,20051023
495,20051024
568,20051025
1144,20051026
61,20051027
83,20051028
238,20051029
347,20051030
283,20051031
312,20051101
306,20051102
0,20051103
0,20051104
0,20051105
0,20051106
0,20051107
0,20051108
0,20051109
0,20051110
0,20051111
0,20051112
0,20051113
0,20051114
0,20051115
0,20051116
0,20051117
0,20051118
0,20051119
0,20051120
0,20051121
0,20051122
0,20051123
0,20051124
0,20051125
0,20051126
0,20051127
0,20051128
0,20051129
0,20051130
0,20051201
0,20051202
0,20051203
0,20051204
0,20051205
0,20051206
0,20051207
0,20051208
0,20051209
0,20051210
0,20051211
0,20051212
0,20051213
0,20051214
0,20051215
0,20051216
0,20051217
0,20051218
0,20051219
0,20051220
0,20051221
0,20051222
0,20051223
0,20051224
0,20051225
0,20051226
0,20051227
0,20051228
0,20051229
0,20051230
0,20051231
0,20060101
0,20060102
0,20060103
0,20060104
0,20060105
0,20060106
0,20060107
0,20060108
0,20060109
0,20060110
0,20060111
0,20060112
0,20060113
0,20060114
0,20060115
0,20060116
0,20060117
0,20060118
0,20060119
0,20060120
0,20060121
0,20060122
0,20060123
0,20060124
0,20060125
0,20060126
0,20060127
0,20060128
0,20060129
0,20060130
0,20060131
0,20060201
0,20060202
0,20060203
0,20060204
0,20060205
0,20060206
0,20060207
0,20060208
0,20060209
0,20060210
0,20060211
0,20060212
0,20060213
0,20060214
0,20060215
0,20060216
0,20060217
0,20060218
0,20060219
0,20060220
0,20060221
0,20060222
0,20060223
0,20060224
0,20060225
0,20060226
0,20060227
0,20060228
0,20060301
0,20060302
0,20060303
0,20060304
0,20060305
0,20060306
0,20060307
0,20060308
0,20060309
0,20060310
0,20060311
0,20060312
0,20060313
0,20060314
0,20060315
0,20060316
0,20060317
0,20060318
0,20060319
0,20060320
0,20060321
0,20060322
0,20060323
0,20060324
